name,price,first_name,last_name,above_100
neil riley,246.7643409,Neil,Riley,true
denise ruiz,65.00153906,Denise,Ruiz,
thomas edwards,137.5328738,Thomas,Edwards,true
regina bright,149.5704216,Regina,Bright,true
chelsea miller,100.324276,Chelsea,Miller,true
francisco marsh,207.4256472,Francisco,Marsh,true
robert phillips,152.7011187,Robert,Phillips,true
wayne french,20.85794959,Wayne,French,
jose guerra,48.69371124,Jose,Guerra,
megan anderson,135.3212421,Megan,Anderson,true
diana jenkins,12.61294669,Diana,Jenkins,
jenna fernandez,16.25693711,Jenna,Fernandez,
steven fitzpatrick,284.8863229,Steven,Fitzpatrick,true
katherine garcia,64.86212139,Katherine,Garcia,
jeanette nelson,223.2984239,Jeanette,Nelson,true
charles wolfe,135.9130174,Charles,Wolfe,true
heather warner,83.57485722,Heather,Warner,
noah martinez,56.01979629,Noah,Martinez,
michael massey,4.291572044,Michael,Massey,
mitchell grant,201.6873037,Mitchell,Grant,true
melanie smith,159.6133995,Melanie,Smith,true
katie collins,9.224829058,Katie,Collins,
david hernandez,15.73795069,David,Hernandez,
brian hall,291.195074,Brian,Hall,true
jamie smith,183.4614383,Jamie,Smith,true
linda cole,23.58916053,Linda,Cole,
susan peterson,108.8496932,Susan,Peterson,true
crystal goodwin,178.4146496,Crystal,Goodwin,true
robert haynes,297.5987715,Robert,Haynes,true
cheryl dillon,72.07864028,Cheryl,Dillon,
ryan smith,187.4908782,Ryan,Smith,true
larry morris,184.1245114,Larry,Morris,true
ashley colon,133.6017417,Ashley,Colon,true
sara harris,169.5768358,Sara,Harris,true
maria morrow,293.8511797,Maria,Morrow,true
richard medina,45.80409081,Richard,Medina,
jennifer schultz,191.2894497,Jennifer,Schultz,true
kelly jones,56.31030052,Kelly,Jones,
veronica fisher,252.7746212,Veronica,Fisher,true
douglas frye,24.18765837,Douglas,Frye,
john craig,206.3931048,John,Craig,true
elizabeth smith,30.67902141,Elizabeth,Smith,
brandi smith,202.935586,Brandi,Smith,true
barry barrera,64.08297522,Barry,Barrera,
michelle davis,220.6267886,Michelle,Davis,true
julian gardner,75.06580067,Julian,Gardner,
lynn mercer,196.3225063,Lynn,Mercer,true
marissa warner,153.0786777,Marissa,Warner,true
amber conway,224.3529359,Amber,Conway,true
erica miller,106.1784601,Erica,Miller,true
ryan pruitt,51.97864112,Ryan,Pruitt,
alyssa brown,258.8244502,Alyssa,Brown,true
sherry barnett,128.6086706,Sherry,Barnett,true
michael kramer,43.45006359,Michael,Kramer,
alexandra mckee,274.6453525,Alexandra,Mckee,true
allen ho,121.5568358,Allen,Ho,true
samantha myers,143.163119,Samantha,Myers,true
nicole williams,197.1972072,Nicole,Williams,true
daniel gonzales,202.0498212,Daniel,Gonzales,true
april tucker,145.7811635,April,Tucker,true
kathleen allen,244.1887714,Kathleen,Allen,true
jessica robinson,74.86547769,Jessica,Robinson,
jennifer butler,283.2608648,Jennifer,Butler,true
john gilbert,115.0086997,John,Gilbert,true
chase reeves,190.6080952,Chase,Reeves,true
richard norton,43.98039159,Richard,Norton,
benjamin anderson,196.5543482,Benjamin,Anderson,true
angela horne,224.6760591,Angela,Horne,true
marvin dorsey,32.37840368,Marvin,Dorsey,
mitchell mccarthy,61.84373161,Mitchell,Mccarthy,
shelby johnson,228.5681076,Shelby,Johnson,true
edward figueroa,22.89044277,Edward,Figueroa,
carl davis,229.467514,Carl,Davis,true
kathleen carlson,204.9459123,Kathleen,Carlson,true
thomas lozano,191.0344611,Thomas,Lozano,true
mary kane,90.29688994,Mary,Kane,
calvin sampson,25.64644247,Calvin,Sampson,
cynthia rodgers,295.6550422,Cynthia,Rodgers,true
alicia miller,57.05112596,Alicia,Miller,
carrie ramsey,57.21300316,Carrie,Ramsey,
brittany robles,106.8557156,Brittany,Robles,true
mary davis,274.3818893,Mary,Davis,true
jeffery herrera,180.3159685,Jeffery,Herrera,true
charlene bennett,233.4323734,Charlene,Bennett,true
christopher larson,16.953974,Christopher,Larson,
gloria swanson,164.6365239,Gloria,Swanson,true
bradley shaw,288.3545798,Bradley,Shaw,true
jennifer wells,46.92231009,Jennifer,Wells,
stephanie payne,86.02971631,Stephanie,Payne,
robert riley,149.7374205,Robert,Riley,true
adam riley,294.1317942,Adam,Riley,true
samantha gill,206.8349372,Samantha,Gill,true
cynthia davis,106.7347063,Cynthia,Davis,true
alex bullock,243.1194681,Alex,Bullock,true
kristine hernandez,139.0242286,Kristine,Hernandez,true
william miller,135.8292297,William,Miller,true
scott vargas,290.3624988,Scott,Vargas,true
john davis,151.5963629,John,Davis,true
elizabeth johnson,56.69604084,Elizabeth,Johnson,
haley gray,175.4636026,Haley,Gray,true
mary fleming,283.5268289,Mary,Fleming,true
timothy fletcher,191.5815306,Timothy,Fletcher,true
daniel mata,237.7692333,Daniel,Mata,true
deborah richard,24.40669948,Deborah,Richard,
lisa perry,154.5315691,Lisa,Perry,true
david mayer,235.3601721,David,Mayer,true
meghan williams,48.66705573,Meghan,Williams,
sara kim,18.18066557,Sara,Kim,
jacob carr,288.3763767,Jacob,Carr,true
ryan aguilar,49.93268949,Ryan,Aguilar,
martha shah,211.0761118,Martha,Shah,true
tina george,196.8663123,Tina,George,true
john stewart,75.54847197,John,Stewart,
kimberly mcintosh,212.0369245,Kimberly,Mcintosh,true
hunter johnson,5.521596152,Hunter,Johnson,
teresa gonzales,118.8170089,Teresa,Gonzales,true
richard white,172.6051799,Richard,White,true
michelle contreras,131.0619141,Michelle,Contreras,true
eric wilkerson,125.2789998,Eric,Wilkerson,true
todd ross,30.56627344,Todd,Ross,
david byrd,255.3230084,David,Byrd,true
alice griffin,17.1094148,Alice,Griffin,
amanda henry,52.80410654,Amanda,Henry,
richard scott,190.7626035,Richard,Scott,true
rachel short,209.4682743,Rachel,Short,true
roberto reed,238.5348834,Roberto,Reed,true
karen bishop,250.9324619,Karen,Bishop,true
kimberly cannon,36.05866382,Kimberly,Cannon,
tara stone,242.4521046,Tara,Stone,true
alexander jones,222.7853091,Alexander,Jones,true
monica mckee,153.0424143,Monica,Mckee,true
donald velez,116.9798213,Donald,Velez,true
rebecca bennett,95.36196128,Rebecca,Bennett,
james kelly,3.404080573,James,Kelly,
thomas pugh,229.9178715,Thomas,Pugh,true
natalie thomas,249.1506403,Natalie,Thomas,true
kelly henry,8.794748794,Kelly,Henry,
marvin ross,283.3202032,Marvin,Ross,true
johnny khan,36.82979468,Johnny,Khan,
tracey stewart,176.3571976,Tracey,Stewart,true
chad reyes,118.9715967,Chad,Reyes,true
roger schmidt,216.5821402,Roger,Schmidt,true
katherine santiago,247.8126233,Katherine,Santiago,true
morgan grant,125.4293095,Morgan,Grant,true
katherine hernandez,104.8406536,Katherine,Hernandez,true
bradley schultz,236.5732716,Bradley,Schultz,true
megan bender,230.030101,Megan,Bender,true
erica soto,256.2942357,Erica,Soto,true
michael nelson,46.90079791,Michael,Nelson,
johnny salinas,267.6759202,Johnny,Salinas,true
aaron king,113.6461521,Aaron,King,true
dawn thompson,222.5901631,Dawn,Thompson,true
katherine russell,191.3763028,Katherine,Russell,true
linda cannon,258.1438146,Linda,Cannon,true
katie sanchez,280.6144143,Katie,Sanchez,true
sean hall,165.4549617,Sean,Hall,true
jesse nguyen,299.2223405,Jesse,Nguyen,true
carol mcdonald,229.8438707,Carol,Mcdonald,true
april levine,197.0064311,April,Levine,true
wendy morales,80.41579675,Wendy,Morales,
steven harris,17.87138352,Steven,Harris,
robert baker,205.5388256,Robert,Baker,true
rebecca snow,166.9426449,Rebecca,Snow,true
kevin vasquez,101.2600929,Kevin,Vasquez,true
jasmine turner,90.78989557,Jasmine,Turner,
eugene kelly,259.8690637,Eugene,Kelly,true
hayden jones,177.6094069,Hayden,Jones,true
lauren brown,123.7694882,Lauren,Brown,true
darren baldwin,193.5350016,Darren,Baldwin,true
melissa dunn,292.6974674,Melissa,Dunn,true
jeremy martinez,134.5767791,Jeremy,Martinez,true
erik murphy,242.6440419,Erik,Murphy,true
jason wilson,167.7644488,Jason,Wilson,true
michael jenkins,55.14744329,Michael,Jenkins,
hector bush,287.648711,Hector,Bush,true
brandon williams,118.2920445,Brandon,Williams,true
frank webb,37.71749722,Frank,Webb,
cassandra bender,161.6774838,Cassandra,Bender,true
veronica reed,290.0029202,Veronica,Reed,true
christina hayes,12.87802618,Christina,Hayes,
james lopez,121.234295,James,Lopez,true
michael bishop,63.21393506,Michael,Bishop,
karen chambers,1.350690188,Karen,Chambers,
katie peterson,249.7308083,Katie,Peterson,true
samuel brown,107.7500445,Samuel,Brown,true
roger davis,134.9836691,Roger,Davis,true
michael frye,79.37795931,Michael,Frye,
steven romero,42.27244785,Steven,Romero,
molly villegas,90.15486368,Molly,Villegas,
barbara wilson,120.1990413,Barbara,Wilson,true
maria ford,117.0118821,Maria,Ford,true
wendy mendoza,78.26936903,Wendy,Mendoza,
jessica stevenson,36.5868559,Jessica,Stevenson,
jimmy torres,174.1771468,Jimmy,Torres,true
luis bender,11.41095402,Luis,Bender,
steven rhodes,199.6007811,Steven,Rhodes,true
breanna acosta,231.1648218,Breanna,Acosta,true
tyler murphy,102.5235927,Tyler,Murphy,true
chelsea jones,77.2750633,Chelsea,Jones,
ronald carroll,278.4580073,Ronald,Carroll,true
michael mcdowell,272.6706491,Michael,Mcdowell,true
tammy jones,251.2208407,Tammy,Jones,true
madison gardner,115.392887,Madison,Gardner,true
john cortez,84.4647357,John,Cortez,
molly garrett,169.0614301,Molly,Garrett,true
lacey henderson,130.2953323,Lacey,Henderson,true
david lee,241.3572729,David,Lee,true
shelley jordan,184.8717366,Shelley,Jordan,true
james dalton,1.487647984,James,Dalton,
brandi carey,278.555597,Brandi,Carey,true
jose price,192.0424162,Jose,Price,true
larry moore,38.86170696,Larry,Moore,
amber hanson,184.9978965,Amber,Hanson,true
matthew wood,82.29692586,Matthew,Wood,
laura stewart,104.9087612,Laura,Stewart,true
theodore santos,10.73014136,Theodore,Santos,
victor walls,50.67074799,Victor,Walls,
kayla taylor,290.4631065,Kayla,Taylor,true
bobby garcia,267.1637082,Bobby,Garcia,true
darren perry,118.3077142,Darren,Perry,true
kathy fernandez,43.03012379,Kathy,Fernandez,
ann brown,248.9959195,Ann,Brown,true
victoria bowman,191.2112641,Victoria,Bowman,true
kathleen schmidt,215.1072446,Kathleen,Schmidt,true
jack jenkins,40.9290152,Jack,Jenkins,
caitlin ferrell,3.637623693,Caitlin,Ferrell,
thomas robinson,155.6875459,Thomas,Robinson,true
tina murphy,137.1963833,Tina,Murphy,true
emily schultz,241.8761367,Emily,Schultz,true
michelle clark,228.1527518,Michelle,Clark,true
michael sims,142.2333659,Michael,Sims,true
christina glass,229.9384508,Christina,Glass,true
rhonda hinton,176.6581058,Rhonda,Hinton,true
natalie herrera,96.70920437,Natalie,Herrera,
ashley morgan,159.2507418,Ashley,Morgan,true
robert harris,225.2149852,Robert,Harris,true
mark jones,30.03101374,Mark,Jones,
bryan knox,295.2431054,Bryan,Knox,true
deanna hill,11.16813383,Deanna,Hill,
justin owens,114.5200091,Justin,Owens,true
william curtis,275.2931123,William,Curtis,true
nicole zhang,183.3759772,Nicole,Zhang,true
denise peters,279.203519,Denise,Peters,true
brian martinez,216.4382172,Brian,Martinez,true
katie williams,92.09179494,Katie,Williams,
melissa sanchez,7.361219707,Melissa,Sanchez,
nathan smith,236.8686908,Nathan,Smith,true
elizabeth lloyd,221.2725681,Elizabeth,Lloyd,true
brian miller,220.5383654,Brian,Miller,true
kevin lin,66.53655351,Kevin,Lin,
ryan lee,148.3049583,Ryan,Lee,true
rachel bates,47.63956008,Rachel,Bates,
tina le,288.3328227,Tina,Le,true
gregory wells,161.829558,Gregory,Wells,true
shelly archer,142.5609566,Shelly,Archer,true
james love,146.0547623,James,Love,true
laura park,131.7416352,Laura,Park,true
diana williams,82.38285807,Diana,Williams,
amy burke,77.89454537,Amy,Burke,
aaron odom,210.1852942,Aaron,Odom,true
jack moreno,101.8517399,Jack,Moreno,true
sara huff,287.3478106,Sara,Huff,true
kayla perry,258.4943401,Kayla,Perry,true
kimberly hernandez,204.7037518,Kimberly,Hernandez,true
david manning,255.6575012,David,Manning,true
connie hudson,184.677313,Connie,Hudson,true
laura smith,241.0045613,Laura,Smith,true
susan ward,220.2433369,Susan,Ward,true
brandon smith,15.50742532,Brandon,Smith,
tara rush,261.3083818,Tara,Rush,true
joshua smith,292.3935574,Joshua,Smith,true
eric ponce,241.2008493,Eric,Ponce,true
drew fowler,229.3811853,Drew,Fowler,true
dean taylor,143.2120593,Dean,Taylor,true
mary cox,83.1052533,Mary,Cox,
christopher bernard,286.6231812,Christopher,Bernard,true
victoria marshall,224.2248394,Victoria,Marshall,true
gina cantrell,228.9263908,Gina,Cantrell,true
lauren harris,115.2815907,Lauren,Harris,true
katherine williams,3.903225947,Katherine,Williams,
destiny carter,68.58714416,Destiny,Carter,
joshua murphy,290.7355659,Joshua,Murphy,true
mary oconnell,2.617958432,Mary,Oconnell,
matthew ford,207.097787,Matthew,Ford,true
dakota lewis,289.3924431,Dakota,Lewis,true
hannah hardin,271.1658213,Hannah,Hardin,true
tina romero,177.1903295,Tina,Romero,true
kristen matthews,237.1213401,Kristen,Matthews,true
kathleen riddle,291.0748243,Kathleen,Riddle,true
barry gomez,162.7130898,Barry,Gomez,true
samuel howell,40.61795942,Samuel,Howell,
miss laura lee,91.2972184,Miss,Laura,
brendan osborne,276.2792457,Brendan,Osborne,true
sylvia guerra,182.9708966,Sylvia,Guerra,true
michael farrell,226.434126,Michael,Farrell,true
gregory andrews,49.7209537,Gregory,Andrews,
nicole short,47.78145565,Nicole,Short,
leonard cole,18.00912332,Leonard,Cole,
scott dean,251.8019575,Scott,Dean,true
justin nichols,238.4065923,Justin,Nichols,true
daniel marquez,226.3370405,Daniel,Marquez,true
curtis vasquez,118.5673861,Curtis,Vasquez,true
anthony miller,57.56305716,Anthony,Miller,
lori rowe,148.6442505,Lori,Rowe,true
melissa nash,21.07289451,Melissa,Nash,
michael moran,58.1888972,Michael,Moran,
ann price,108.6046303,Ann,Price,true
chris morales,112.1832371,Chris,Morales,true
linda barker,164.5778224,Linda,Barker,true
brent erickson,206.3316885,Brent,Erickson,true
bradley mercer,99.10333147,Bradley,Mercer,
roger mercado,60.21976,Roger,Mercado,
steven smith,41.04648541,Steven,Smith,
john melendez,175.5432774,John,Melendez,true
kevin bailey,141.1731978,Kevin,Bailey,true
lauren pace,132.254521,Lauren,Pace,true
suzanne ruiz,121.2499485,Suzanne,Ruiz,true
jimmy brandt,281.8863338,Jimmy,Brandt,true
crystal patterson,257.9788502,Crystal,Patterson,true
marie keller,262.8692979,Marie,Keller,true
brent douglas,241.451928,Brent,Douglas,true
timothy yoder,35.82015687,Timothy,Yoder,
bobby brown,258.2177753,Bobby,Brown,true
matthew lindsey,196.1645222,Matthew,Lindsey,true
ashley horn,253.3056053,Ashley,Horn,true
michael crane,130.2061163,Michael,Crane,true
steven moses,37.5692067,Steven,Moses,
sabrina caldwell,207.9643308,Sabrina,Caldwell,true
peter rodriguez,44.33692459,Peter,Rodriguez,
thomas santos,50.78965717,Thomas,Santos,
christopher moses,7.94708955,Christopher,Moses,
christina macdonald,70.69107175,Christina,Macdonald,
anne moyer,39.00052557,Anne,Moyer,
christopher miller,73.74952425,Christopher,Miller,
amanda evans,49.99389681,Amanda,Evans,
michael hoffman,292.8145514,Michael,Hoffman,true
christina parker,60.60489275,Christina,Parker,
allen yang,103.9732013,Allen,Yang,true
william craig,132.2624236,William,Craig,true
natalie lawrence,73.08691353,Natalie,Lawrence,
leslie phillips,54.08477102,Leslie,Phillips,
kelsey blanchard,233.6669049,Kelsey,Blanchard,true
justin romero,291.7992113,Justin,Romero,true
christopher robertson,155.3487848,Christopher,Robertson,true
don soto,123.4344278,Don,Soto,true
amanda carter,196.1284592,Amanda,Carter,true
rebecca miller,253.1359775,Rebecca,Miller,true
susan king,290.4352343,Susan,King,true
nichole kim,197.4409594,Nichole,Kim,true
jennifer brennan,6.431798316,Jennifer,Brennan,
marissa salas,266.4653648,Marissa,Salas,true
leslie soto,257.3917063,Leslie,Soto,true
christopher romero,265.8734427,Christopher,Romero,true
catherine smith,121.6244263,Catherine,Smith,true
casey sparks,223.4332008,Casey,Sparks,true
joy bass,9.330745568,Joy,Bass,
andrew freeman,30.81235103,Andrew,Freeman,
kristi phillips,98.29957713,Kristi,Phillips,
lisa harvey,51.90383153,Lisa,Harvey,
molly stevens,114.4886036,Molly,Stevens,true
heather logan,287.6413525,Heather,Logan,true
michelle ferrell,237.9257311,Michelle,Ferrell,true
ashley carter,0.936111768,Ashley,Carter,
cathy rodriguez,271.2089008,Cathy,Rodriguez,true
curtis king,174.132933,Curtis,King,true
kevin white,134.2767376,Kevin,White,true
joan bennett,53.8272744,Joan,Bennett,
christine townsend,146.9949922,Christine,Townsend,true
jeremy smith,52.45978554,Jeremy,Smith,
robert brooks,215.3898417,Robert,Brooks,true
riley sims,7.442438306,Riley,Sims,
michael barnett,70.13114802,Michael,Barnett,
julie lewis,225.2868054,Julie,Lewis,true
madison collins,289.4075662,Madison,Collins,true
sheila roberts,88.01796542,Sheila,Roberts,
sandy logan,152.8334934,Sandy,Logan,true
lisa sanders,224.6847231,Lisa,Sanders,true
alan carrillo,82.52795012,Alan,Carrillo,
bryan gonzalez,292.3499164,Bryan,Gonzalez,true
tony campbell,227.561663,Tony,Campbell,true
tricia diaz,226.8505284,Tricia,Diaz,true
thomas bautista,172.7340191,Thomas,Bautista,true
leah adams,262.4695697,Leah,Adams,true
sarah garcia,142.5806502,Sarah,Garcia,true
samuel kelly,74.13104205,Samuel,Kelly,
donald davis,40.42276057,Donald,Davis,
jason clayton,46.44294936,Jason,Clayton,
steven johnson,56.81280976,Steven,Johnson,
mark harrington,34.55409068,Mark,Harrington,
sarah johnston,250.2748339,Sarah,Johnston,true
eric mclean,10.03112018,Eric,Mclean,
andrea wallace,275.3752429,Andrea,Wallace,true
jessica nash,299.7879919,Jessica,Nash,true
sherry washington,172.7116335,Sherry,Washington,true
christopher mcdonald,160.4626889,Christopher,Mcdonald,true
amber frey,34.95023661,Amber,Frey,
paul hernandez,289.54596,Paul,Hernandez,true
caitlin wolfe,133.492204,Caitlin,Wolfe,true
linda moore,109.111364,Linda,Moore,true
emily kennedy,184.3424333,Emily,Kennedy,true
johnathan roberts,240.0671106,Johnathan,Roberts,true
sheila meyer,8.951606401,Sheila,Meyer,
john miller,12.77698288,John,Miller,
brian taylor,206.1072212,Brian,Taylor,true
april johnson,44.6390832,April,Johnson,
jacqueline roberts,257.7600617,Jacqueline,Roberts,true
deborah mullins,8.12478078,Deborah,Mullins,
john morales,282.1522774,John,Morales,true
sara knight,69.11948653,Sara,Knight,
nicholas jones,147.9903376,Nicholas,Jones,true
melissa smith,137.9024249,Melissa,Smith,true
sophia bush,240.3544329,Sophia,Bush,true
amanda haynes,254.4947747,Amanda,Haynes,true
mark scott,217.3465903,Mark,Scott,true
briana stout,284.9232772,Briana,Stout,true
adriana hernandez,137.0553969,Adriana,Hernandez,true
savannah owens,114.1584941,Savannah,Owens,true
darrell miller,235.3969844,Darrell,Miller,true
kathleen cole,9.458820417,Kathleen,Cole,
debra greene,17.70913105,Debra,Greene,
miranda thomas,209.7660576,Miranda,Thomas,true
miranda grimes,30.16987175,Miranda,Grimes,
robert murray,45.25530846,Robert,Murray,
emily jimenez,68.1519902,Emily,Jimenez,
sarah nelson,142.596694,Sarah,Nelson,true
brandon howard,116.9178374,Brandon,Howard,true
anita morton,174.457653,Anita,Morton,true
tanya gomez,141.9566503,Tanya,Gomez,true
brenda ramirez,182.4741505,Brenda,Ramirez,true
william kim,59.61513307,William,Kim,
jade larsen,15.48445606,Jade,Larsen,
dale aguilar,285.8782325,Dale,Aguilar,true
mary parsons,97.64927001,Mary,Parsons,
juan walker,282.0439499,Juan,Walker,true
andres davis,132.0528361,Andres,Davis,true
amy brock,216.5909999,Amy,Brock,true
melissa spencer,204.3219184,Melissa,Spencer,true
michael conner,254.2036086,Michael,Conner,true
christina norman,240.0086072,Christina,Norman,true
claudia powell,138.3167093,Claudia,Powell,true
christopher smith,149.8776682,Christopher,Smith,true
jason reyes,201.3017033,Jason,Reyes,true
teresa powers,74.94864624,Teresa,Powers,
jordan owens,173.401528,Jordan,Owens,true
brianna strickland,109.3849184,Brianna,Strickland,true
henry newton,15.91650852,Henry,Newton,
brittney salinas,185.2157693,Brittney,Salinas,true
susan burton,81.35297731,Susan,Burton,
autumn anderson,174.8502372,Autumn,Anderson,true
philip craig,181.8033289,Philip,Craig,true
rickey hansen,98.17265482,Rickey,Hansen,
kenneth mitchell,179.2692812,Kenneth,Mitchell,true
jasmine trevino,154.8928435,Jasmine,Trevino,true
james gomez,236.1900572,James,Gomez,true
steven barnes,164.3447039,Steven,Barnes,true
sara lawrence,191.9729896,Sara,Lawrence,true
alejandro moore,69.55864829,Alejandro,Moore,
chris sanchez,126.8762688,Chris,Sanchez,true
james lamb,37.85686768,James,Lamb,
blake cox,298.8918376,Blake,Cox,true
brandon oliver,65.84316068,Brandon,Oliver,
kelly olsen,222.0802502,Kelly,Olsen,true
lisa obrien,270.5941753,Lisa,Obrien,true
deanna barnes,235.8003193,Deanna,Barnes,true
david knight,98.60176629,David,Knight,
eric david,172.0130782,Eric,David,true
darryl williams,189.9482256,Darryl,Williams,true
anne kaiser,258.0337148,Anne,Kaiser,true
carol richards,190.318127,Carol,Richards,true
thomas maldonado,210.4936581,Thomas,Maldonado,true
darrell cruz,170.6959452,Darrell,Cruz,true
samuel gamble,290.1099943,Samuel,Gamble,true
april sanchez,102.8351234,April,Sanchez,true
david lee,195.6380897,David,Lee,true
mark mejia,173.3984404,Mark,Mejia,true
nicholas wright,227.7511124,Nicholas,Wright,true
christine hartman,234.5346037,Christine,Hartman,true
janet hill,286.8428279,Janet,Hill,true
stephanie jenkins,260.1018091,Stephanie,Jenkins,true
mark walker,45.77623322,Mark,Walker,
timothy dominguez,265.5623076,Timothy,Dominguez,true
leslie gonzalez,104.2987158,Leslie,Gonzalez,true
holly hayes,285.3167468,Holly,Hayes,true
shannon long,222.0673193,Shannon,Long,true
jermaine hardy,284.016214,Jermaine,Hardy,true
billy thomas,27.27240575,Billy,Thomas,
donna terry,53.96477596,Donna,Terry,
jaclyn chapman,88.93037911,Jaclyn,Chapman,
jasmine cox,151.4569239,Jasmine,Cox,true
elizabeth hart,38.68523088,Elizabeth,Hart,
meagan evans,272.1712792,Meagan,Evans,true
peter sanchez,247.0602127,Peter,Sanchez,true
dana thomas,37.55489655,Dana,Thomas,
teresa mitchell,231.9671744,Teresa,Mitchell,true
jacob owen,49.72549797,Jacob,Owen,
shane torres,149.5737923,Shane,Torres,true
john white,77.22075242,John,White,
kelsey martinez,170.0811675,Kelsey,Martinez,true
janice perez,24.59091168,Janice,Perez,
james villanueva,111.5952386,James,Villanueva,true
courtney hill,6.800844262,Courtney,Hill,
melissa sheppard,123.7519935,Melissa,Sheppard,true
stephen white,67.51070528,Stephen,White,
lisa coleman,181.6647198,Lisa,Coleman,true
jason wade,146.2111588,Jason,Wade,true
erik davis,94.92569272,Erik,Davis,
daniel lewis,277.7485292,Daniel,Lewis,true
robert fields,16.37108763,Robert,Fields,
anthony shelton,202.2632792,Anthony,Shelton,true
peter peterson,234.8693175,Peter,Peterson,true
terrence bradford,254.5353893,Terrence,Bradford,true
matthew nguyen,47.23286495,Matthew,Nguyen,
carla martinez,256.6695396,Carla,Martinez,true
eric west,77.79960818,Eric,West,
holly wade,260.2171145,Holly,Wade,true
andrea ward,50.27717472,Andrea,Ward,
hannah miller,223.6212889,Hannah,Miller,true
kimberly watkins,257.0239545,Kimberly,Watkins,true
mark cherry,98.31182013,Mark,Cherry,
mary randolph,214.9546964,Mary,Randolph,true
john smith,294.2648213,John,Smith,true
katherine frazier,34.99886485,Katherine,Frazier,
matthew carey,191.4857475,Matthew,Carey,true
sean burgess,258.5043923,Sean,Burgess,true
kelli turner,95.2135178,Kelli,Turner,
beth davis,34.80998376,Beth,Davis,
robert terrell,225.9658712,Robert,Terrell,true
taylor ochoa,104.6704332,Taylor,Ochoa,true
john vasquez,108.0586544,John,Vasquez,true
peter castillo,66.74884988,Peter,Castillo,
samantha aguilar,250.0921613,Samantha,Aguilar,true
tyler daugherty,20.54925846,Tyler,Daugherty,
michael lee,206.7975748,Michael,Lee,true
destiny black,81.46505362,Destiny,Black,
stephanie mitchell,9.182266696,Stephanie,Mitchell,
phillip mckenzie,87.42143441,Phillip,Mckenzie,
patrick carter,255.5657465,Patrick,Carter,true
matthew mccall,297.2237005,Matthew,Mccall,true
misty ramsey,4.357155154,Misty,Ramsey,
valerie clark,46.47167637,Valerie,Clark,
michael matthews,206.7506035,Michael,Matthews,true
laura garrett,107.2507587,Laura,Garrett,true
david young,55.31246503,David,Young,
ryan jones,138.2401887,Ryan,Jones,true
sean mcdonald,243.0893356,Sean,Mcdonald,true
seth lopez,204.9479853,Seth,Lopez,true
daniel hickman,94.57711685,Daniel,Hickman,
robin graves,226.5276903,Robin,Graves,true
brian rodriguez,14.27094221,Brian,Rodriguez,
rebecca stevenson,123.7408357,Rebecca,Stevenson,true
michaela taylor,203.3017015,Michaela,Taylor,true
erin king,164.6932972,Erin,King,true
jennifer hale,100.7080296,Jennifer,Hale,true
jennifer williams,227.2308984,Jennifer,Williams,true
sharon webster,51.55698968,Sharon,Webster,
evelyn adams,287.9265004,Evelyn,Adams,true
melissa mclean,291.9315132,Melissa,Mclean,true
sean martinez,190.0703558,Sean,Martinez,true
nancy williams,83.32900671,Nancy,Williams,
cheryl richards,273.5303346,Cheryl,Richards,true
eduardo martinez,222.7764247,Eduardo,Martinez,true
michael stephens,257.9567815,Michael,Stephens,true
kimberly noble,83.59244384,Kimberly,Noble,
matthew williams,71.38662332,Matthew,Williams,
jason pham,218.0846739,Jason,Pham,true
kristen smith,155.6247878,Kristen,Smith,true
steven lawrence,69.32352649,Steven,Lawrence,
paul jacobs,167.0160187,Paul,Jacobs,true
sara bradley,253.480513,Sara,Bradley,true
daniel craig,138.1661193,Daniel,Craig,true
christina navarro,67.41097356,Christina,Navarro,
adam murray,87.83119132,Adam,Murray,
kendra floyd,71.46870255,Kendra,Floyd,
derek carter,170.7240111,Derek,Carter,true
billy stanley,269.7916179,Billy,Stanley,true
cassandra evans,254.7126821,Cassandra,Evans,true
jason phillips,22.62397438,Jason,Phillips,
dustin hernandez,275.6218974,Dustin,Hernandez,true
frank bright,294.4558286,Frank,Bright,true
angela tucker,184.2201209,Angela,Tucker,true
emily wallace,193.9826936,Emily,Wallace,true
megan figueroa,39.3923425,Megan,Figueroa,
james sherman,66.91902542,James,Sherman,
margaret jacobs,202.824745,Margaret,Jacobs,true
lori gonzales,53.29813449,Lori,Gonzales,
brian johnson,37.1747744,Brian,Johnson,
thomas atkins,49.27403184,Thomas,Atkins,
linda diaz,176.150284,Linda,Diaz,true
jeffery freeman,281.5264164,Jeffery,Freeman,true
angela martin,219.9420069,Angela,Martin,true
jeremy wilson,0.029835416,Jeremy,Wilson,
john holland,138.4307779,John,Holland,true
john kim,164.6080624,John,Kim,true
dakota greene,62.91608407,Dakota,Greene,
shirley cline,54.78392489,Shirley,Cline,
wendy murphy,245.1789281,Wendy,Murphy,true
richard jones,144.2647572,Richard,Jones,true
john nguyen,276.2868597,John,Nguyen,true
theresa moran,298.195593,Theresa,Moran,true
rebecca christensen,277.4598941,Rebecca,Christensen,true
daniel bird,201.0109313,Daniel,Bird,true
derek jones,77.67873924,Derek,Jones,
tracy williams,104.3004738,Tracy,Williams,true
joshua young,83.56359155,Joshua,Young,
pamela clements,212.9839496,Pamela,Clements,true
jared watson,71.23465669,Jared,Watson,
